prev_key,curr_key,time_delay
h,i,0.10205197334289551
i,c,0.10294723510742188
c,s,0.180999755859375
s,space,0.10900139808654785
c,o,0.05596160888671875
o,m,0.07303857803344727
m,p,0.11196136474609375
p,u,0.16900205612182617
u,t,0.06704235076904297
t,e,0.14495515823364258
e,r,0.08505105972290039
r,space,0.05095028877258301
v,i,0.08499717712402344
i,s,0.11403679847717285
s,i,0.12401247024536133
i,o,0.009001970291137695
o,n,0.09494757652282715
n,space,0.09599876403808594
w,e,0.04800295829772949
e,space,0.15497612953186035
a,r,0.11003708839416504
r,e,0.07596206665039062
e,space,0.15200066566467285
a,l,0.1089475154876709
l,w,0.1190335750579834
w,a,0.2389664649963379
a,y,0.16499805450439453
y,s,0.16700196266174316
s,space,0.16005992889404297
l,o,0.18095016479492188
o,o,0.15699529647827148
o,k,0.12000513076782227
k,i,0.19405007362365723
i,n,0.08994865417480469
n,g,0.07399725914001465
g,space,0.1170034408569336
f,o,0.12792706489562988
o,r,0.10200071334838867
r,space,0.10800290107727051
t,a,0.15797710418701172
a,l,0.1040191650390625
l,e,0.09500241279602051
e,n,0.12894344329833984
n,e,0.06600260734558105
e,t,0.1679973602294922
t,e,0.1350400447845459
e,d,0.19401311874389648
d,space,0.10698485374450684
t,a,0.22994709014892578
a,l,0.14303827285766602
l,e,0.2840139865875244
e,n,0.1659848690032959
n,t,0.0829620361328125
t,e,0.12700271606445312
e,d,0.17799758911132812
d,space,0.11800193786621094
a,n,0.0999593734741211
n,d,0.07605242729187012
d,space,0.1179511547088623
m,o,0.10899949073791504
o,t,0.072052001953125
t,i,0.143951416015625
i,v,0.07200002670288086
v,a,0.1880321502685547
a,t,0.042998552322387695
t,e,0.08696889877319336
e,d,0.20799684524536133
d,space,0.11205172538757324
s,t,0.05200028419494629
t,u,0.1650533676147461
u,d,0.037947654724121094
d,e,0.20499873161315918
e,n,0.031052827835083008
n,t,0.10194706916809082
t,s,0.12900400161743164
s,space,0.14099717140197754
t,o,0.10797977447509766
o,space,0.09596729278564453
w,o,0.12499880790710449
o,r,0.08499717712402344
r,k,0.1190040111541748
k,space,0.07999968528747559
w,i,0.09799695014953613
i,t,0.1080169677734375
t,h,0.09098625183105469
h,space,0.0979621410369873
s,t,0.2019963264465332
t,u,0.22100448608398438
u,d,0.11999869346618652
d,e,0.17299818992614746
e,n,0.12003660202026367
n,t,0.06296658515930176
t,s,0.1280536651611328
s,space,0.16099286079406738
a,r,0.03703618049621582
r,e,0.11698246002197266
e,space,0.12203431129455566
e,x,0.1759495735168457
x,p,0.13399958610534668
p,e,0.09999847412109375
e,c,0.19800281524658203
c,t,0.19983673095703125
t,e,0.11464166641235352
e,d,0.1450333595275879
d,space,0.1352860927581787
t,o,0.10296297073364258
o,space,0.07900261878967285
h,a,0.05400276184082031
a,v,0.12294626235961914
v,e,0.1920027732849121
e,space,0.13002657890319824
t,a,0.12002134323120117
a,k,0.0989999771118164
k,e,0.09199666976928711
e,n,0.1090550422668457
n,space,0.11099624633789062
b,a,0.14590978622436523
a,i,0.19196224212646484
i,s,0.10323858261108398
s,space,0.2770535945892334
b,a,0.15404939651489258
a,s,0.10786914825439453
s,i,0.18199563026428223
i,c,0.04674816131591797
c,space,0.15799713134765625
c,o,0.13700342178344727
o,u,0.07999467849731445
u,r,0.062001705169677734
r,s,0.12199950218200684
s,e,0.09300351142883301
e,s,0.15003180503845215
s,space,0.15805959701538086
l,i,0.10305643081665039
i,k,0.16888904571533203
k,e,0.08300375938415527
e,space,0.16871333122253418
l,i,0.04694986343383789
i,n,0.1100003719329834
n,e,0.057000160217285156
e,a,0.15499567985534668
a,r,0.059001922607421875
r,space,0.12600064277648926
a,l,0.09599637985229492
l,g,0.10607147216796875
g,e,0.23398327827453613
e,b,0.16094589233398438
b,r,0.22800397872924805
r,a,0.14499497413635254
a,space,0.09800124168395996
a,n,0.11600446701049805
n,d,0.08904790878295898
d,space,0.1294844150543213
c,a,0.181809663772583
a,l,0.17499947547912598
l,c,0.36299824714660645
c,u,0.2200326919555664
u,l,0.12299966812133789
l,u,0.13196849822998047
u,s,0.09804844856262207
s,space,0.12200021743774414
i,n,0.10731124877929688
n,space,0.32000088691711426
i,f,0.10599851608276367
f,space,0.09300065040588379
t,h,0.12476086616516113
h,e,0.020958662033081055
e,space,0.18372011184692383
u,n,0.19665288925170898
n,d,0.07200193405151367
d,e,0.17997956275939941
e,r,0.003976583480834961
r,g,0.28798842430114746
g,r,0.25300025939941406
r,a,0.19803738594055176
s,o,0.16496658325195312
o,f,0.12299919128417969
f,t,0.1979973316192627
t,w,0.1580512523651123
w,a,0.23296594619750977
a,r,0.08398270606994629
r,e,0.07700371742248535
e,space,0.1230008602142334
e,n,0.10500216484069824
n,g,0.1289992332458496
g,i,0.09504914283752441
i,n,0.06594991683959961
n,e,0.10003399848937988
e,e,0.20463800430297852
e,r,0.10396265983581543
r,space,0.16100072860717773
n,t,0.21299982070922852
t,e,0.1468644142150879
e,r,0.0989997386932373
r,n,0.07503724098205566
n,s,0.14596247673034668
s,h,0.10881757736206055
h,i,0.07900094985961914
i,p,0.06800150871276855
p,space,0.11205744743347168
j,a,0.10296392440795898
a,v,0.09600210189819336
v,a,0.15001177787780762
a,space,0.09798574447631836
p,y,0.1679995059967041
y,t,0.11403298377990723
t,h,0.09296536445617676
h,o,0.08500099182128906
o,n,0.13499784469604492
n,space,0.10703420639038086
s,q,0.25205087661743164
q,l,0.10694551467895508
l,space,0.11299991607666016
d,a,0.2140038013458252
a,t,0.0840003490447998
t,a,0.15093374252319336
a,b,0.12365102767944336
b,a,0.1720106601715088
a,s,0.06304574012756348
s,e,0.08694767951965332
e,space,0.18592476844787598
h,e,0.0690000057220459
e,l,0.12900233268737793
l,l,0.1640009880065918
l,o,0.19603466987609863
o,space,0.08996176719665527
w,o,0.07097744941711426
o,r,0.11698079109191895
r,l,0.10000324249267578
l,d,0.15403437614440918
d,space,0.09296417236328125
j,o,0.1040036678314209
o,e,0.15295791625976562
e,space,0.12405157089233398
b,r,0.2270350456237793
r,e,0.10900735855102539
e,d,0.20299458503723145
d,a,0.15796589851379395
a,space,0.14300036430358887
j,o,0.07500004768371582
o,e,0.07500076293945312
e,space,0.1459970474243164
b,r,0.20199871063232422
r,e,0.0870048999786377
e,d,0.19098830223083496
d,a,0.14005136489868164
a,space,0.24759793281555176
c,h,0.15400028228759766
h,u,0.20600652694702148
u,n,0.1960442066192627
n,j,0.1789531707763672
j,o,0.14507341384887695
o,n,0.12400007247924805
n,g,0.1069643497467041
g,space,0.15404319763183594
p,a,0.08396482467651367
a,r,0.06200385093688965
r,k,0.17799949645996094
k,space,0.1380000114440918
d,e,0.16779279708862305
e,v,0.1570143699645996
v,e,0.17194724082946777
e,s,0.1199958324432373
s,h,0.159132719039917
h,space,0.08401727676391602
s,r,0.2093827724456787
s,a,0.2609987258911133
a,r,0.12303686141967773
r,d,0.15700244903564453
d,a,0.16996264457702637
a,space,0.13000035285949707
s,h,0.11300301551818848
h,w,0.095001220703125
w,e,0.07299542427062988
e,t,0.12200331687927246
t,a,0.13503718376159668
a,k,0.0979607105255127
k,space,0.11799931526184082
p,a,0.0818631649017334
a,t,0.09125089645385742
t,e,0.09411334991455078
e,l,0.11803245544433594
l,space,0.08190202713012695
s,h,0.10895109176635742
h,w,0.16616106033325195
w,e,0.06905078887939453
e,t,0.08394789695739746
t,a,0.18749165534973145
a,k,0.1560518741607666
k,space,0.0959477424621582
p,a,0.14600014686584473
a,t,0.09899616241455078
t,e,0.11004185676574707
e,l,0.13701581954956055
l,space,0.1289968490600586
p,a,0.07294607162475586
a,r,0.07001233100891113
r,k,0.11618280410766602
k,e,0.07300972938537598
e,r,0.10114717483520508
r,space,0.12200260162353516
r,u,0.2010033130645752
u,t,0.12095403671264648
t,h,0.10700082778930664
h,space,0.06603074073791504
j,a,0.08003091812133789
a,c,0.20140981674194336
c,o,0.13995981216430664
o,b,0.10399603843688965
b,space,0.13100242614746094
p,e,0.12098288536071777
e,p,0.12402224540710449
p,l,0.2319507598876953
l,i,0.13999652862548828
i,n,0.14100384712219238
n,s,0.1829986572265625
s,k,0.15299773216247559
k,i,0.18000221252441406
i,space,0.08803510665893555
,mouse_click,0.39100003242492676
c,o,0.060944318771362305
o,n,0.1080019474029541
n,v,0.04101204872131348
v,e,0.19301199913024902
e,r,0.09002947807312012
r,t,0.17300105094909668
t,i,0.07299923896789551
i,n,0.0599818229675293
n,g,0.09197783470153809
g,space,0.18404221534729004
f,l,0.10099649429321289
l,o,0.17902183532714844
o,a,0.057036638259887695
a,t,0.10994553565979004
t,space,0.0990443229675293
a,n,0.11599898338317871
n,d,0.05603647232055664
d,space,0.12001705169677734
r,e,0.08097577095031738
e,a,0.10500526428222656
a,l,0.10801506042480469
l,space,0.09498715400695801
d,a,0.15700173377990723
a,t,0.05405306816101074
t,a,0.14700007438659668
a,space,0.09899783134460449
v,a,0.16397452354431152
a,l,0.11304187774658203
l,u,0.11501574516296387
u,e,0.10594606399536133
e,s,0.10800027847290039
s,space,0.08499884605407715
o,f,0.05500054359436035
f,space,0.1530001163482666
f,l,0.09299659729003906
l,o,0.19703888893127441
o,a,0.09901809692382812
a,t,0.1049647331237793
t,space,0.13097786903381348
a,r,0.06600069999694824
r,e,0.08200216293334961
e,space,0.10600161552429199
t,r,0.1789703369140625
r,u,0.12199115753173828
u,n,0.18105745315551758
n,c,0.11794495582580566
c,a,0.13899850845336914
a,t,0.07700395584106445
t,e,0.1349949836730957
e,d,0.1710057258605957
d,space,0.08199906349182129
w,h,0.0919961929321289
h,e,0.08399748802185059
e,n,0.11700916290283203
n,space,0.0789937973022461
t,h,0.09900498390197754
h,e,0.038999080657958984
e,y,0.21899843215942383
y,space,0.08199858665466309
a,r,0.09199905395507812
r,e,0.0769948959350586
e,space,0.12800240516662598
c,o,0.05399322509765625
o,n,0.059999942779541016
n,v,0.08700275421142578
v,e,0.20399880409240723
e,r,0.1060018539428711
r,t,0.23000192642211914
t,e,0.07899856567382812
e,d,0.2069993019104004
d,space,0.11300110816955566
t,o,0.11305713653564453
o,space,0.07794404029846191
a,n,0.11295437812805176
n,y,0.2350006103515625
y,space,0.0830070972442627
i,n,0.0859992504119873
n,t,0.07400226593017578
t,e,0.0729990005493164
e,g,0.24799633026123047
g,e,0.2180030345916748
e,r,0.10899925231933594
r,space,0.11400318145751953
t,y,0.11100077629089355
y,p,0.0989995002746582
p,e,0.16799664497375488
e,space,0.21804547309875488
h,w,0.19194483757019043
w,space,0.36404967308044434
w,h,0.13594603538513184
h,e,0.08399772644042969
e,n,0.12400293350219727
n,space,0.12400150299072266
y,o,0.1250004768371582
o,u,0.09400057792663574
u,space,0.0919961929321289
w,a,0.16295695304870605
a,n,0.08803939819335938
n,t,0.09596133232116699
t,space,0.1260387897491455
t,o,0.16794204711914062
o,space,0.09000110626220703
c,o,0.10999512672424316
o,n,0.059998512268066406
n,v,0.0709998607635498
v,e,0.29000091552734375
e,r,0.04699969291687012
r,t,0.23199892044067383
t,space,0.11300039291381836
f,r,0.192002534866333
r,o,0.07405281066894531
o,m,0.1469876766204834
m,space,0.09395909309387207
f,l,0.12300276756286621
l,o,0.20196080207824707
o,a,0.07499384880065918
a,t,0.10700273513793945
t,space,0.12199783325195312
t,o,0.1829979419708252
o,space,0.11400175094604492
o,r,0.05700111389160156
r,space,0.14899611473083496
r,e,0.10400128364562988
e,a,0.1159975528717041
a,l,0.11705946922302246
l,space,0.1189427375793457
t,o,0.09399628639221191
o,space,0.08404946327209473
c,h,0.09699773788452148
h,a,0.08004307746887207
a,r,0.08896088600158691
r,a,0.11903738975524902
a,c,0.18896174430847168
c,t,0.252002477645874
t,e,0.12700200080871582
e,r,0.08399367332458496
r,space,0.11400175094604492
d,a,0.22800087928771973
a,a,0.19500255584716797
a,space,0.32399487495422363
d,a,0.17800068855285645
a,t,0.03300166130065918
t,a,0.11800074577331543
a,space,0.15800023078918457
u,s,0.09599518775939941
s,i,0.10300278663635254
i,n,0.09899711608886719
n,g,0.02299809455871582
g,space,0.19900250434875488
t,h,0.09799909591674805
h,e,0.033000946044921875
e,space,0.16799545288085938
s,t,0.13300085067749023
t,r,0.1750013828277588
r,i,0.0540003776550293
f,u,0.1679999828338623
u,n,0.20200133323669434
n,c,0.10499835014343262
c,t,0.22404098510742188
t,i,0.08096551895141602
i,o,0.07300090789794922
o,n,0.06399798393249512
n,space,0.05499887466430664
i,s,0.10299444198608398
s,space,0.1080026626586914
u,a,0.08999919891357422
a,u,0.11700129508972168
u,s,0.06200051307678223
s,u,0.1910569667816162
u,a,0.1009976863861084
a,l,0.16199922561645508
l,l,0.15404009819030762
l,y,0.17096233367919922
y,space,0.08505821228027344
m,o,0.09200215339660645
o,r,0.037998199462890625
r,e,0.07000279426574707
e,u,0.2310333251953125
u,space,0.10996532440185547
u,s,0.061998605728149414
s,e,0.16704106330871582
f,u,0.16599726676940918
u,l,0.15399932861328125
l,space,0.1060035228729248
t,h,0.12299919128417969
h,a,0.05205583572387695
a,n,0.13894009590148926
n,space,0.06400275230407715
right shift,C,0.12099671363830566
C,A,0.20600056648254395
A,S,0.07999897003173828
S,T,0.19600272178649902
T,space,0.11903834342956543
t,h,0.09705352783203125
h,i,0.0719456672668457
i,s,0.08999919891357422
s,space,0.11700320243835449
i,s,0.059952497482299805
s,space,0.14399933815002441
b,e,0.1970059871673584
e,c,0.1899559497833252
c,a,0.16100120544433594
a,u,0.16700172424316406
u,s,0.050997257232666016
s,e,0.08400416374206543
e,space,0.11599612236022949
s,t,0.09503579139709473
t,r,0.18096065521240234
r,space,0.11200189590454102
e,n,0.09994840621948242
n,a,0.1029975414276123
a,b,0.12304306030273438
b,l,0.12801456451416016
l,e,0.09094500541687012
e,s,0.09405136108398438
s,space,0.13794851303100586
m,o,0.09005236625671387
o,r,0.07094645500183105
r,e,0.0650033950805664
e,space,0.07699990272521973
c,o,0.07105135917663574
o,n,0.0739893913269043
n,t,0.12195992469787598
t,r,0.16005659103393555
r,o,0.12394165992736816
o,l,0.17299890518188477
l,space,0.0989999771118164
o,v,0.03599834442138672
v,e,0.25299835205078125
e,r,0.0810384750366211
r,space,0.09196233749389648
f,o,0.1120457649230957
o,r,0.12999367713928223
r,m,0.1109611988067627
m,a,0.10499882698059082
a,t,0.09191679954528809
t,t,0.15800189971923828
t,i,0.1380014419555664
i,n,0.07099771499633789
n,g,0.12200021743774414
g,space,0.12900018692016602
f,o,0.14195561408996582
o,r,0.08800005912780762
r,space,0.1250009536743164
m,o,0.1120004653930664
o,r,0.07800054550170898
r,e,0.03799891471862793
e,space,0.14600086212158203
i,n,0.06699919700622559
n,f,0.02800154685974121
o,r,0.09600138664245605
r,m,0.14799833297729492
m,a,0.127000093460083
a,t,0.08299994468688965
t,i,0.10300087928771973
i,o,0.062000274658203125
o,n,0.09499931335449219
n,space,0.08600044250488281
s,e,0.16899895668029785
e,e,0.19700050354003906
e,space,0.14499974250793457
right shift,S,0.10200047492980957
S,T,0.13199973106384277
T,R,0.212998628616333
R,space,0.22300052642822266
p,r,0.1609971523284912
r,i,0.06100034713745117
i,o,0.11800098419189453
p,r,0.10500049591064453
r,i,0.1399989128112793
i,o,0.06200075149536133
o,r,0.13700127601623535
r,space,0.16099834442138672
t,o,0.09400129318237305
o,space,0.08900070190429688
q,l,0.1470015048980713
l,space,0.11600041389465332
s,e,0.13699960708618164
e,r,0.09200096130371094
r,v,0.24199891090393066
v,e,0.18199944496154785
e,r,0.09200048446655273
r,space,0.13399934768676758
2,0,0.16199922561645508
0,1,0.1620006561279297
1,6,0.2630009651184082
6,space,0.1630542278289795
c,o,0.14600205421447754
o,n,0.08199810981750488
,c,0.365994930267334
c,o,0.18604350090026855
o,n,0.07995772361755371
n,v,0.044998884201049805
v,e,0.19699978828430176
e,r,0.11599946022033691
r,s,0.14400172233581543
s,i,0.0729987621307373
i,n,0.12200236320495605
n,space,0.06399917602539062
o,f,0.19196557998657227
o,n,0.09800457954406738
n,space,0.06899476051330566
f,l,0.13199925422668457
l,o,0.17500519752502441
o,a,0.0789947509765625
a,t,0.10000133514404297
t,space,0.08299922943115234
v,a,0.14800357818603516
a,l,0.08199405670166016
l,u,0.16699957847595215
u,e,0.05500006675720215
e,s,0.15000343322753906
s,space,0.08799624443054199
t,o,0.11099934577941895
o,space,0.07000327110290527
d,e,0.17800116539001465
e,c,0.16899919509887695
c,i,0.09399938583374023
i,m,0.1490013599395752
m,a,0.09999895095825195
a,l,0.10300016403198242
l,space,0.08800172805786133
o,r,0.0820012092590332
r,space,0.10899949073791504
n,u,0.20399880409240723
u,m,0.17400002479553223
m,e,0.07200074195861816
e,r,0.09499979019165039
r,i,0.11900067329406738
i,c,0.1249992847442627
c,space,0.26200008392333984
i,s,0.0820000171661377
s,space,0.18599915504455566
r,e,0.1380000114440918
e,s,0.19499850273132324
s,t,0.1620032787322998
t,r,0.18300652503967285
r,i,0.10199189186096191
i,c,0.11599898338317871
c,t,0.25999975204467773
t,e,0.09200167655944824
e,d,0.20399880409240723
d,space,0.11200571060180664
t,o,0.10599994659423828
o,space,0.0689995288848877
v,a,0.16300487518310547
a,l,0.04299521446228027
l,u,0.1730029582977295
u,e,0.0429990291595459
e,s,0.1549999713897705
s,space,0.11199951171875
o,f,0.13499975204467773
f,space,0.1340334415435791
p,r,0.08999991416931152
r,e,0.07500028610229492
e,c,0.20800113677978516
c,i,0.09299993515014648
i,s,0.11499834060668945
s,i,0.1120004653930664
i,o,0.03099989891052246
o,n,0.11300134658813477
n,space,0.06399965286254883
1,7,0.2609999179840088
7,space,0.11399960517883301
d,i,0.115997314453125
i,g,0.0930013656616211
g,i,0.11290812492370605
i,t,0.11005091667175293
t,s,0.13895940780639648
s,space,0.13699889183044434
o,n,0.12500858306884766
n,l,0.1409914493560791
l,y,0.2380051612854004
y,space,0.08499741554260254
a,n,0.09096455574035645
n,y,0.25099873542785645
y,space,0.07300353050231934
f,l,0.1340618133544922
l,o,0.20996499061584473
o,a,0.048974037170410156
a,t,0.10000252723693848
t,space,0.11699676513671875
v,a,0.1419999599456787
a,l,0.07999992370605469
l,u,0.1510012149810791
u,e,0.09199857711791992
e,space,0.16500020027160645
l,e,0.10900163650512695
e,s,0.15000081062316895
s,s,0.19699597358703613
s,space,0.10800743103027344
t,h,0.08504295349121094
h,a,0.10299897193908691
a,n,0.11095976829528809
n,space,0.09499740600585938
w,h,0.11600399017333984
h,e,0.11904263496398926
e,n,0.11095571517944336
n,space,0.08704495429992676
s,e,0.0780491828918457
e,t,0.1230006217956543
t,space,0.12594366073608398
u,s,0.09200191497802734
s,i,0.1139976978302002
i,n,0.07700228691101074
n,g,0.10699796676635742
g,space,0.07399964332580566
e,i,0.117950439453125
i,t,0.09402918815612793
t,h,0.09501934051513672
h,e,0.07888102531433105
e,r,0.08400392532348633
r,space,0.1179966926574707
t,h,0.11400103569030762
h,e,0.07199764251708984
e,space,0.10200309753417969
s,c,0.14999628067016602
c,i,0.1399989128112793
i,e,0.08499860763549805
e,n,0.10000300407409668
n,t,0.12500381469726562
t,i,0.09899330139160156
i,f,0.11000251770019531
f,i,0.10599803924560547
i,c,0.15500116348266602
c,space,0.21300292015075684
n,o,0.2200000286102295
o,t,0.11100339889526367
t,a,0.169996976852417
a,t,0.0970001220703125
t,i,0.12199759483337402
i,o,0.059006452560424805
o,n,0.08899998664855957
n,space,0.09499359130859375
o,f,0.09900212287902832
f,space,0.10899853706359863
r,o,0.10405397415161133
o,u,0.08794212341308594
u,n,0.18899917602539062
n,d,0.043003082275390625
d,s,0.12499403953552246
s,space,0.11800312995910645
d,o,0.15700554847717285
o,w,0.1329960823059082
w,n,0.06800460815429688
n,space,0.08199763298034668
t,o,0.08300161361694336
o,space,0.08500146865844727
0,space,0.13199710845947266
t,h,0.10400009155273438
h,i,0.09000158309936523
i,s,0.09099650382995605
s,space,0.16400504112243652
i,s,0.1199958324432373
s,space,0.11300230026245117
n,o,0.11499619483947754
o,space,0.21299958229064941
l,o,0.20899724960327148
o,n,0.03200125694274902
n,g,0.0670003890991211
g,e,0.1609971523284912
e,r,0.09700441360473633
r,space,0.07600212097167969
a,space,0.1080024242401123
r,e,0.06299877166748047
e,s,0.16399455070495605
s,t,0.19500207901000977
t,r,0.1848740577697754
r,i,0.1220088005065918
i,c,0.13214612007141113
c,t,0.23307275772094727
t,i,0.08504033088684082
i,o,0.08595943450927734
o,n,0.06200075149536133
n,space,0.07799935340881348
a,s,0.0590052604675293
s,space,0.18000435829162598
o,f,0.1320018768310547
f,space,0.07199764251708984
s,q,0.20399975776672363
q,l,0.10701918601989746
l,space,0.11293983459472656
s,e,0.10200166702270508
e,r,0.10599827766418457
r,v,0.24699831008911133
v,e,0.15900158882141113
e,r,0.1199960708618164
r,space,0.1130068302154541
2,0,0.20800042152404785
0,1,0.12299990653991699
1,6,0.27700114250183105
6,space,0.1289987564086914
a,l,0.10500049591064453
l,t,0.18699908256530762
t,e,0.14600062370300293
e,r,0.08699989318847656
r,space,0.1400001049041748
t,a,0.1340010166168213
a,b,0.18000078201293945
b,l,0.10799908638000488
l,e,0.10899949073791504
e,space,0.12800025939941406
c,a,0.19800066947937012
a,s,0.06999993324279785
s,t,0.14600038528442383
t,space,0.10200071334838867
a,n,0.1270003318786621
n,d,0.07000112533569336
d,space,0.11799860000610352
c,o,0.10600090026855469
o,n,0.06100058555603027
n,v,0.0729987621307373
v,e,0.25800275802612305
e,r,0.08899688720703125
r,t,0.23000383377075195
c,r,0.2050001621246338
r,e,0.0970010757446289
e,a,0.13199901580810547
a,t,0.0839996337890625
t,space,0.1550006866455078
c,r,0.1810002326965332
r,e,0.08099937438964844
e,a,0.12600016593933105
a,t,0.08100008964538574
t,e,0.04204106330871582
e,space,0.18195891380310059
d,a,0.16699767112731934
a,t,0.0650014877319336
t,a,0.14200210571289062
a,space,0.08299875259399414
t,y,0.2590000629425049
y,p,0.07800078392028809
p,e,0.09700250625610352
e,s,0.13599658012390137
s,space,0.1340014934539795
d,e,0.19603681564331055
e,c,0.24096226692199707
c,l,0.16500091552734375
l,a,0.15600061416625977
a,r,0.05299878120422363
r,e,0.08300089836120605
e,space,0.14599990844726562
s,e,0.08099937438964844
e,t,0.10799884796142578
t,space,0.09399962425231934
l,o,0.17600035667419434
o,c,0.05100560188293457
c,a,0.20799493789672852
a,l,0.07399797439575195
l,space,0.09100031852722168
v,a,0.23799920082092285
a,r,0.12400317192077637
r,i,0.08505439758300781
i,a,0.09394192695617676
a,b,0.10400199890136719
b,l,0.1009984016418457
l,e,0.1549997329711914
e,space,0.11600232124328613
d,a,0.18800091743469238
a,t,0.06500244140625
t,a,0.14899706840515137
a,space,0.15400195121765137
t,y,0.16499996185302734
y,p,0.06500387191772461
p,e,0.09199666976928711
e,space,0.09799861907958984
s,p,0.12600040435791016
p,a,0.10899949073791504
a,t,0.0840005874633789
t,i,0.1020054817199707
i,a,0.14799761772155762
a,l,0.11403131484985352
l,space,0.12496805191040039
g,e,0.17799782752990723
e,o,0.08900022506713867
o,m,0.16700029373168945
m,e,0.28799891471862793
e,t,0.15500450134277344
t,r,0.16299891471862793
r,y,0.15299773216247559
y,space,0.07899975776672363
i,n,0.08399653434753418
n,s,0.1340010166168213
s,t,0.1159968376159668
t,a,0.1269989013671875
a,n,0.09900450706481934
n,c,0.1319591999053955
c,e,0.21400022506713867
e,s,0.13100433349609375
s,space,0.1649947166442871
a,n,0.05899930000305176
n,d,0.09800171852111816
d,space,0.13300013542175293
g,e,0.17299485206604004
e,o,0.09200263023376465
o,m,0.2200002670288086
m,e,0.19599556922912598
e,t,0.14200091361999512
t,r,0.17999911308288574
r,y,0.15399909019470215
y,space,0.08900165557861328
d,a,0.17599940299987793
a,t,0.05400204658508301
t,a,0.1509993076324463
a,space,0.09099793434143066
t,y,0.12399911880493164
y,p,0.07600212097167969
p,e,0.08700227737426758
e,space,0.11399698257446289
i,n,0.08300065994262695
n,t,0.07699704170227051
t,space,0.11799764633178711
b,i,0.12098383903503418
i,g,0.14099812507629395
g,i,0.20200324058532715
i,n,0.10399627685546875
n,t,0.16500329971313477
t,space,0.1900341510772705
s,m,0.11399674415588379
m,a,0.13104486465454102
a,l,0.08495402336120605
l,l,0.16400909423828125
l,i,0.07399559020996094
i,n,0.08699941635131836
n,t,0.07101607322692871
t,space,0.11097979545593262
t,i,0.09003973007202148
i,n,0.07895994186401367
n,y,0.2259993553161621
y,i,0.23099923133850098
i,n,0.05500650405883789
n,g,0.10819792747497559
g,space,0.38236236572265625
s,t,0.12099957466125488
t,r,0.2070024013519287
r,i,0.053999900817871094
i,n,0.10899877548217773
n,g,0.07700061798095703
g,space,0.12200093269348145
b,i,0.09500002861022949
i,n,0.04399871826171875
n,a,0.13899993896484375
a,r,0.07799911499023438
r,y,0.1230008602142334
y,space,0.0839998722076416
t,r,0.1829993724822998
r,a,0.14400029182434082
a,n,0.1359999179840088
n,s,0.13400006294250488
s,a,0.15600204467773438
a,c,0.20900559425354004
c,t,0.24099397659301758
t,space,0.12000584602355957
d,a,0.18799924850463867
a,t,0.06199789047241211
t,e,0.13200068473815918
e,space,0.39300060272216797
t,i,0.10899901390075684
i,m,0.16000056266784668
m,e,0.07999897003173828
e,space,0.19199824333190918
s,y,0.1550004482269287
y,s,0.11400079727172852
s,t,0.08799552917480469
t,e,0.08200311660766602
e,m,0.095001220703125
m,space,0.07900023460388184
f,u,0.13800406455993652
u,n,0.18099570274353027
n,c,0.06300163269042969
o,m,0.10100007057189941
m,p,0.0859987735748291
p,t,0.25799989700317383
backspace,a,0.1390063762664795
a,t,0.10499691963195801
t,i,0.22499942779541016
i,b,0.14600014686584473
b,i,0.12700247764587402
i,l,0.10700035095214844
l,i,0.130995512008667
i,t,0.11800336837768555
t,y,0.24300026893615723
y,space,0.09000110626220703
v,i,0.11900019645690918
i,e,0.08500123023986816
e,w,0.12100815773010254
w,s,0.2189953327178955
s,y,0.18099570274353027
y,s,0.07200002670288086
s,t,0.0840001106262207
t,e,0.09300065040588379
e,s,0.14200377464294434
s,m,0.2839953899383545
m,space,0.09599757194519043
s,y,0.2019960880279541
y,s,0.07400178909301758
s,t,0.11099839210510254
t,e,0.11600351333618164
e,m,0.06699705123901367
m,space,0.08099913597106934
c,a,0.2239987850189209
a,t,0.06200075149536133
t,a,0.1660001277923584
a,l,0.07400155067443848
l,o,0.16599774360656738
o,g,0.047997236251831055
g,space,0.12600374221801758
v,i,0.1340007781982422
i,e,0.05700063705444336
e,w,0.12700104713439941
w,s,0.21999764442443848
s,space,0.12599945068359375
p,o,0.25300025939941406
o,w,0.08000349998474121
w,e,0.06599688529968262
e,r,0.11099815368652344
r,s,0.19699978828430176
s,h,0.18900299072265625
h,e,0.09600305557250977
e,l,0.11399173736572266
l,l,0.14600586891174316
l,space,0.14499521255493164
e,v,0.2480025291442871
v,e,0.1739964485168457
e,n,0.10599923133850098
n,t,0.08500075340270996
t,space,0.14800119400024414
c,l,0.10299968719482422
l,a,0.11900210380554199
a,s,0.01799917221069336
s,s,0.22199606895446777
s,e,0.07900500297546387
e,s,0.20199799537658691
s,space,0.10799813270568848
e,r,0.11100077629089355
r,r,0.18399858474731445
r,o,0.1210012435913086
o,r,0.08299779891967773
r,s,0.26500463485717773
s,space,0.1690373420715332
a,z,0.2889986038208008
z,u,0.23200273513793945
u,r,0.10200023651123047
r,e,0.05301809310913086
e,space,0.12898492813110352
d,a,0.18000125885009766
a,t,0.06000208854675293
t,a,0.14199495315551758
a,space,0.1350090503692627
c,l,0.1029512882232666
l,i,0.09800267219543457
i,space,0.11799883842468262
s,y,0.1450061798095703
y,s,0.06099700927734375
s,t,0.12800073623657227
t,e,0.04400205612182617
e,m,0.11299633979797363
