prev_finger,curr_finger,time_delay
LM,RT,0.1474452018737793
LI,RR,0.050932884216308594
RR,LP,0.1889514923095703
LP,LI,0.08417153358459473
LI,LM,0.14659547805786133
LM,RT,0.1786789894104004
LM,LI,0.1679704189300537
LI,LM,0.17270874977111816
LM,RI,0.12372279167175293
RI,RT,0.11506175994873047
RM,LI,0.1001594066619873
LI,RT,0.09704375267028809
RM,LI,0.16073179244995117
LI,RT,0.1507549285888672
LM,RM,0.1479930877685547
RM,LM,0.08987760543823242
LM,RI,0.15461421012878418
RI,RP,0.09470081329345703
RP,LI,0.14023852348327637
LI,RT,0.09388494491577148
RI,LP,0.062386274337768555
LP,LI,0.08358907699584961
LI,LM,0.1963939666748047
LM,RT,0.11883020401000977
LP,LR,0.3210005760192871
LR,RR,0.1682872772216797
RR,LM,0.11195182800292969
LM,LR,0.13806557655334473
RR,LI,0.1318502426147461
LI,RT,0.10828804969787598
RR,LI,0.09225320816040039
LI,RI,0.09973788261413574
RI,LM,0.03774094581604004
LM,LI,0.0903158187866211
LI,RT,0.05184221267700195
LM,LR,0.18034863471984863
LR,RI,0.128676176071167
RI,RM,0.0560455322265625
RM,LM,0.12144947052001953
LM,RI,0.12102293968200684
RI,RT,0.029686927795410156
LI,LI,0.24593663215637207
LI,RR,0.0633695125579834
RR,RI,0.11476898193359375
RI,RT,0.08551859855651855
RM,LI,0.13385677337646484
LI,RP,0.14942359924316406
RP,LR,0.13233041763305664
LR,RT,0.16243934631347656
RP,LP,0.07181906700134277
LP,LM,0.1868882179260254
LM,RM,0.11950016021728516
RM,LP,0.10935711860656738
LP,LI,0.08277297019958496
LI,LM,0.15195465087890625
LM,LM,0.1730191707611084
LM,RT,0.12896943092346191
LR,LI,0.1698894500732422
LI,RI,0.15919280052185059
RI,RR,0.1856992244720459
RR,RI,0.1457059383392334
RI,LR,0.12064552307128906
LR,RT,0.1443476676940918
LI,RR,0.06734395027160645
RR,RT,0.09795141220092773
RM,LI,0.1807866096496582
LI,LR,0.16068792343139648
LR,RT,0.17685365676879883
LR,LI,0.11619353294372559
LI,LM,0.07906389236450195
LM,RR,0.14754509925842285
RR,RR,0.13268470764160156
RR,LP,0.1174628734588623
LP,LI,0.06295919418334961
LI,RT,0.12857413291931152
RP,LM,0.06787657737731934
LM,LI,0.09302163124084473
LI,LI,0.18404912948608398
LI,RR,0.08606791496276855
RR,LI,0.13667869567871094
LI,RI,0.06960248947143555
RI,LP,0.1393899917602539
LP,RI,0.08781671524047852
RI,LM,0.07354426383972168
LM,LM,0.21903371810913086
LM,RT,0.07242536544799805
LP,RI,0.06600761413574219
RI,LM,0.07625484466552734
LM,RT,0.12888407707214355
LI,LP,0.17238235473632812
LP,LI,0.08917951583862305
LI,LI,0.16318869590759277
LI,LM,0.1282668113708496
LM,LI,0.07499527931213379
LI,RI,0.10249972343444824
RI,RT,0.0644829273223877
RR,RM,0.07911109924316406
RM,LI,0.02993011474609375
LI,LM,0.1358942985534668
LM,RT,0.1435251235961914
RM,LI,0.10914134979248047
LI,RT,0.09095025062561035
LP,LI,0.11910200119018555
LI,RR,0.1395883560180664
RR,LR,0.1061410903930664
LM,RR,0.1429431438446045
RR,LM,0.08893156051635742
LM,LR,0.11810684204101562
LR,RM,0.1245262622833252
RM,LI,0.09553861618041992
LI,RI,0.102081298828125
RI,RT,0.06673264503479004
LP,RT,0.11035656929016113
LR,LI,0.1570589542388916
LI,LP,0.15159130096435547
LP,LI,0.09200024604797363
LI,LI,0.21337199211120605
LI,RM,0.10852766036987305
RM,RI,0.06292033195495605
RI,LI,0.08965110778808594
LI,RT,0.1444110870361328
RM,LR,0.11623430252075195
LR,RT,0.08284306526184082
LM,LP,0.1278362274169922
LP,LR,0.30913329124450684
LR,RM,0.2283496856689453
RM,RR,0.08748698234558105
RR,RI,0.19208884239196777
RI,RT,0.06496882438659668
RI,RI,0.23958230018615723
RI,RT,0.06113553047180176
RI,LM,0.11277437210083008
LM,LR,0.10352706909179688
LR,RT,0.11925721168518066
LI,LP,0.11129188537597656
LP,LI,0.15618419647216797
LI,RR,0.1474912166595459
RR,LI,0.1339421272277832
LI,RM,0.14232254028320312
RM,LI,0.07352900505065918
LI,LM,0.08191227912902832
LM,RT,0.14723587036132812
RR,LP,0.1401214599609375
LP,RP,0.12883567810058594
RP,LI,0.19676661491394043
LI,RR,0.05791068077087402
RR,RP,0.07106518745422363
LI,RR,0.0630183219909668
RR,LM,0.1776123046875
LM,LP,0.3913884162902832
LP,RI,0.18136143684387207
RI,RP,0.14302945137023926
RP,LR,0.15113544464111328
LR,RT,0.14988279342651367
RI,LP,0.11039018630981445
LP,LI,0.06966161727905273
LI,RM,0.0849003791809082
RM,LM,0.08928036689758301
LM,LI,0.19635510444641113
LI,RT,0.16859984397888184
RM,LR,0.14011788368225098
LR,RT,0.09135937690734863
LI,RI,0.07000613212585449
RI,RR,0.151564359664917
RR,RR,0.1584033966064453
RR,RT,0.11238646507263184
RR,LI,0.0664222240447998
LI,RT,0.10828304290771484
LM,RP,0.1888105869293213
RP,LP,0.021700143814086914
LP,LI,0.1550006866455078
LI,LP,0.1060030460357666
LP,RR,0.14499926567077637
RR,LM,0.10952210426330566
LM,RT,0.12897896766662598
LM,RR,0.11723947525024414
RR,RI,0.04153323173522949
RI,LI,0.08170270919799805
LI,LM,0.20106887817382812
LR,RR,0.12503933906555176
RR,LI,0.10059094429016113
LI,RM,0.10847234725952148
RM,RT,0.09268784523010254
LR,RR,0.12329769134521484
RR,LM,0.2808401584625244
LR,LM,0.05826735496520996
LM,RR,0.14070677757263184
RR,RR,0.14293766021728516
RR,RT,0.12589645385742188
LP,RI,0.12364554405212402
RI,LM,0.08778929710388184
LM,RT,0.09045290946960449
LM,RR,0.09784436225891113
RR,RT,0.09051275253295898
LM,LM,0.1896216869354248
LM,LI,0.11032271385192871
LI,LI,0.2004404067993164
LI,LP,0.0950465202331543
LP,RM,0.10663795471191406
RM,RI,0.08425450325012207
RI,RT,0.08945059776306152
LI,RI,0.1058814525604248
RI,RM,0.052911996841430664
RM,RI,0.13260340690612793
RI,LI,0.08410358428955078
LI,LR,0.17635798454284668
LR,RT,0.10433101654052734
LI,LM,0.0751502513885498
LM,LP,0.1349165439605713
LP,RR,0.07031679153442383
RR,RR,0.17002344131469727
RR,RI,0.19884705543518066
RI,RT,0.08751702308654785
LR,LM,0.05829954147338867
LM,RR,0.2240772247314453
RR,RR,0.1534414291381836
RR,RT,0.17953729629516602
LI,RI,0.11707901954650879
RI,LI,0.13902950286865234
LI,RT,0.09551548957824707
LR,RI,0.08299517631530762
RI,RM,0.06304526329040527
RM,RR,0.026272058486938477
RR,LM,0.23961925506591797
LM,RT,0.17027592658996582
LI,RI,0.07203054428100586
RI,LM,0.07698774337768555
LM,RT,0.136474609375
LR,RP,0.11264657974243164
RP,LM,0.12093734741210938
LM,LM,0.18622612953186035
LM,LI,0.22286176681518555
LI,LI,0.15546083450317383
LI,LM,0.060723304748535156
LM,RT,0.13248205184936523
RM,LR,0.06719708442687988
LR,RI,0.14718246459960938
RI,RP,0.1324753761291504
RP,LI,0.12882089614868164
LI,RT,0.07432270050048828
LP,RT,0.12560057640075684
RP,LM,0.12192010879516602
LM,LI,0.07783055305480957
LI,LI,0.3313298225402832
LI,LM,0.3154642581939697
LM,LM,0.21564674377441406
LM,LI,0.17896413803100586
LI,RT,0.11900210380554199
RR,LP,0.11612200736999512
LP,RP,0.13565540313720703
RP,LI,0.19303441047668457
LI,RR,0.05409049987792969
RR,RP,0.09868741035461426
RP,RT,0.1258544921875
RM,LI,0.129014253616333
LI,RT,0.09612250328063965
LI,RR,0.09031391143798828
RR,RP,0.0697627067565918
RP,LR,0.3500196933746338
LR,RT,0.17138314247131348
LI,RI,0.0767819881439209
RI,LM,0.09203529357910156
LM,RT,0.09731125831604004
RP,LP,0.10838508605957031
LP,LM,0.10733199119567871
LM,RM,0.11401629447937012
RM,RT,0.08410763740539551
RM,RI,0.08874988555908203
RI,RT,0.06650233268737793
LP,RR,0.10623288154602051
RR,RI,0.1385650634765625
RI,RR,0.10709595680236816
RR,LR,0.05760669708251953
LR,LI,0.12585139274597168
LI,RT,0.10529017448425293
LM,LI,0.18656015396118164
LI,LM,0.20786142349243164
LM,LI,0.08429121971130371
LI,RI,0.08597683906555176
RI,RT,0.08394956588745117
LP,LI,0.07879137992858887
LI,LM,0.08473992347717285
LM,LP,0.13812613487243652
LP,RT,0.19399595260620117
LP,RT,0.13922643661499023
LR,LI,0.12543201446533203
LI,RI,0.11910438537597656
RI,RR,0.11947250366210938
RR,RM,0.08451604843139648
RM,LR,0.09528422355651855
LR,RI,0.10479068756103516
RI,RT,0.07954072952270508
LM,RI,0.16114258766174316
RI,LP,0.11110949516296387
LP,LR,0.05594229698181152
LR,LR,0.18745875358581543
LR,RM,0.09888386726379395
RM,LR,0.138840913772583
LR,RT,0.119964599609375
RP,LI,0.07310152053833008
LI,LM,0.07655596733093262
LM,RI,0.24002361297607422
RI,RM,0.20248794555664062
RM,RI,0.15807151794433594
RI,RI,0.2177276611328125
RI,RT,0.06545090675354004
RP,LP,0.10041570663452148
LP,RI,0.08942127227783203
RI,LM,0.11590886116027832
LM,RR,0.06922101974487305
RR,RT,0.09290552139282227
RR,RP,0.0990300178527832
RP,LI,0.17397069931030273
LI,RM,0.06427240371704102
RM,RR,0.04450201988220215
RR,RI,0.11663436889648438
RI,LR,0.09362554550170898
LR,RT,0.18090319633483887
LR,LI,0.1541135311126709
LI,RI,0.13455724716186523
RI,RR,0.1611018180847168
RR,RI,0.16901636123657227
RI,LR,0.11776399612426758
LR,RT,0.15226054191589355
RR,RI,0.18762636184692383
RI,LR,0.11847114562988281
LR,LI,0.14795184135437012
LI,LI,0.18329501152038574
LI,RR,0.1147756576538086
RR,RI,0.06180453300476074
RI,LR,0.07795262336730957
LR,RT,0.1519317626953125
LI,LI,0.18675565719604492
LI,RM,0.08121609687805176
RM,RI,0.13112545013427734
RI,RT,0.0816950798034668
LI,RR,0.11846780776977539
RR,LI,0.1284160614013672
LI,LM,0.11502718925476074
LM,LM,0.2069690227508545
LM,LI,0.07662296295166016
LI,LR,0.12591218948364258
LR,RT,0.19611883163452148
LI,LM,0.10668730735778809
LM,RI,0.00333404541015625
RI,RT,0.19996333122253418
RR,RM,0.05369305610656738
RM,LM,0.08756613731384277
LM,RT,0.15262603759765625
LI,RI,0.20937180519104004
RI,LM,0.11224865913391113
LM,RT,0.09387850761413574
LI,RR,0.10237884521484375
RR,RI,0.07380843162536621
RI,LM,0.0724802017211914
LM,RI,0.14543509483337402
RI,RP,0.09760212898254395
RP,LP,0.07825088500976562
LP,LM,0.10604500770568848
LM,RT,0.13718247413635254
LP,RI,0.11083054542541504
RI,LM,0.04103207588195801
LM,RT,0.14568257331848145
LI,LM,0.059575796127319336
LM,RI,0.0028836727142333984
RI,RT,0.17960500717163086
LM,LM,0.16778969764709473
LM,LM,0.1948244571685791
LM,RM,0.11162161827087402
RM,RT,0.08886098861694336
LI,RI,0.07706236839294434
RI,LM,0.10221648216247559
LM,RT,0.15051555633544922
RI,RM,0.05662870407104492
RM,RI,0.13341164588928223
RI,LI,0.04574728012084961
LI,LM,0.11411046981811523
LM,LR,0.16273045539855957
LR,RT,0.15318012237548828
LR,RI,0.1453416347503662
RI,LP,0.07487034797668457
LP,LI,0.050252437591552734
LI,LM,0.0853888988494873
LM,RT,0.15019607543945312
RM,LI,0.1090095043182373
LI,LR,0.12998509407043457
LR,RT,0.1530156135559082
LM,RR,0.04999518394470215
RR,RR,0.17600011825561523
RR,RR,0.16954565048217773
RR,LI,0.11345338821411133
LI,RT,0.08798074722290039
LP,LR,0.09000897407531738
LR,RT,0.13200092315673828
LM,RR,0.10063695907592773
RR,LM,0.09302878379821777
LM,LR,0.11772632598876953
LR,RT,0.1190030574798584
LI,RI,0.025637149810791016
RI,LM,0.10874533653259277
LM,RT,0.11678361892700195
RI,RP,0.08860349655151367
RP,RT,0.1132040023803711
RR,RR,0.16903996467590332
RR,LI,0.10749506950378418
LI,RR,0.11574864387512207
RR,RT,0.13499760627746582
RM,RI,0.09895181655883789
RM,LI,0.10218620300292969
LI,LR,0.1455402374267578
LR,RT,0.15480685234069824
RR,RM,0.11061668395996094
RM,LM,0.11004924774169922
LM,RT,0.11341094970703125
RM,LI,0.13791179656982422
LI,RP,0.10483551025390625
RP,LR,0.11771512031555176
LR,RT,0.13527488708496094
LI,RR,0.04933786392211914
RR,RR,0.15871024131774902
RR,LM,0.06914782524108887
LM,RT,0.1187744140625
LR,RM,0.0892479419708252
RM,LI,0.11571621894836426
LI,RI,0.14333415031433105
RI,RR,0.23213458061218262
RR,RI,0.09927797317504883
RI,LI,0.12889313697814941
LI,RT,0.09689807891845703
LI,LM,0.19320416450500488
LM,RM,0.12776899337768555
RM,RI,0.09186053276062012
RI,LI,0.038729190826416016
LI,RT,0.12562060356140137
RR,LI,0.1520543098449707
LI,RI,0.2523157596588135
RI,RR,0.07803988456726074
RR,LR,0.15126562118530273
LR,RM,0.14905691146850586
RM,RR,0.10809731483459473
RR,RI,0.10385608673095703
RI,LR,0.14748334884643555
LR,RT,0.15217876434326172
LI,RI,0.06848955154418945
RI,LM,0.08736515045166016
LM,RT,0.09626007080078125
LI,LR,0.1483144760131836
LR,RR,0.05713152885437012
RR,RT,0.09105849266052246
LI,LM,0.08927440643310547
LM,LP,0.12823486328125
LP,LI,0.10547947883605957
LI,RT,0.16758084297180176
LM,RR,0.09579062461853027
RR,LI,0.20038151741027832
LI,RI,0.14921903610229492
RI,LM,0.027019023895263672
LM,LI,0.10197854042053223
LI,LR,0.12752103805541992
LR,RT,0.17484784126281738
LP,LI,0.07621145248413086
LI,LM,0.08002901077270508
LM,RT,0.0819253921508789
LM,RM,0.1103506088256836
RM,LP,0.13040757179260254
LP,RI,0.0599970817565918
RI,RR,0.14652371406555176
RR,RI,0.09263491630554199
RI,LM,0.09681034088134766
LM,RT,0.24942731857299805
LR,RI,0.11056709289550781
RI,LP,0.12415099143981934
LP,RP,0.05399775505065918
RP,LM,0.13625121116638184
LM,LM,0.18860650062561035
LM,RT,0.13307690620422363
LP,RI,0.10167098045349121
RI,LM,0.08169245719909668
LM,RT,0.10540390014648438
RR,RI,0.09072494506835938
RI,LM,0.05320858955383301
LM,RT,0.14036965370178223
RR,LI,0.17289161682128906
LI,RT,0.15265512466430664
LI,RI,0.09579253196716309
RI,LM,0.08939075469970703
LM,RI,0.1298072338104248
RI,RT,0.07995796203613281
RI,RR,0.1680130958557129
RR,RI,0.06347513198852539
RI,LR,0.08538627624511719
LR,LM,0.061824798583984375
LM,LR,0.18212556838989258
LR,RT,0.14612984657287598
LP,RT,0.12653756141662598
LI,RI,0.0070037841796875
RI,RI,0.22128558158874512
RI,RI,0.20845270156860352
RI,LM,0.09595847129821777
RI,LM,0.36142849922180176
RI,RI,0.3235204219818115
RI,RT,0.06140565872192383
LI,LM,0.07970833778381348
LM,LR,0.09187817573547363
LR,LI,0.14140701293945312
LI,RT,0.15592551231384277
RI,RI,0.18231511116027832
RI,RM,0.06130337715148926
RM,LI,0.10976719856262207
LI,RT,0.10149788856506348
LM,RR,0.0876014232635498
RR,RI,0.10437798500061035
RI,LM,0.09884214401245117
LM,LR,0.07901334762573242
LR,RT,0.1391134262084961
RM,RI,0.10119271278381348
RI,RT,0.0650627613067627
LR,LM,0.12826251983642578
LM,LI,0.23482537269592285
LI,LM,0.18784403800964355
LM,LI,0.09036946296691895
LI,LP,0.16083931922912598
LP,RR,0.11884427070617676
RR,RT,0.09499955177307129
LM,RM,0.11433625221252441
RM,LI,0.07342219352722168
LI,LI,0.18320417404174805
LI,LM,0.1834278106689453
LM,LI,0.06972789764404297
LI,LM,0.14791250228881836
LM,RI,0.09946608543395996
RI,LI,0.11122488975524902
LI,RT,0.13774442672729492
LR,RM,0.2165360450744629
RM,LP,0.13515138626098633
LP,LM,0.21045994758605957
LM,LR,0.11847090721130371
LR,RT,0.2098069190979004
LP,RI,0.13718199729919434
RI,LM,0.08767843246459961
LM,RT,0.10231137275695801
LR,RM,0.05803084373474121
RM,RR,0.08713865280151367
RR,RR,0.13614487648010254
RR,RT,0.14177513122558594
RI,RP,0.09011554718017578
RP,LM,0.13593649864196777
LM,LP,0.13685154914855957
LP,LI,0.06663846969604492
LI,LM,0.08317399024963379
LM,RT,0.16919684410095215
RM,LI,0.26957249641418457
RM,LI,0.2192983627319336
LI,RT,0.12374734878540039
LI,RI,0.08414602279663086
RI,RM,0.06056857109069824
RM,LR,0.08829855918884277
LR,RT,0.12551665306091309
LI,LM,0.07311511039733887
LM,LI,0.24561619758605957
LI,RM,0.19193100929260254
RM,LM,0.05249643325805664
LM,LR,0.10584831237792969
LR,RT,0.15612387657165527
RM,LI,0.24944400787353516
LI,RT,0.09097790718078613
RM,LI,0.1319265365600586
LI,RT,0.144028902053833
LI,RI,0.11814570426940918
RI,LI,0.0978097915649414
LI,RI,0.11736321449279785
RI,LR,0.13408255577087402
LR,RT,0.13193583488464355
RR,RI,0.0786585807800293
RI,LI,0.08798956871032715
LI,RT,0.14911913871765137
LI,RR,0.13376355171203613
RR,RT,0.11112022399902344
LI,LM,0.14839529991149902
LM,RT,0.12610125541687012
LP,RT,0.12599873542785645
LI,RI,0.09365367889404297
RI,LI,0.15941715240478516
LI,RT,0.11510014533996582
RR,LI,0.08850359916687012
LI,RT,0.10476183891296387
LM,RR,0.12303996086120605
RR,RI,0.08874344825744629
RI,LI,0.09615063667297363
LI,LR,0.16567611694335938
LR,LM,0.09850716590881348
LM,RT,0.18158841133117676
LR,RM,0.24382925033569336
RM,LI,0.35301947593688965
LI,RT,0.1377878189086914
RM,LR,0.09295940399169922
LR,RT,0.0940244197845459
LR,LI,0.1397838592529297
LI,RM,0.09796404838562012
RM,RR,0.22244715690612793
RR,RR,0.17334914207458496
RR,RT,0.2230079174041748
RI,RR,0.14208316802978516
RR,LI,0.03487253189086914
LI,LM,0.03414273262023926
LM,RT,0.20303130149841309
LI,RI,0.12156391143798828
RI,LP,0.09027838706970215
LP,RI,0.1327066421508789
RI,RT,0.054821014404296875
LM,RI,0.07584261894226074
RI,RR,0.13455677032470703
RR,RI,0.1401538848876953
RI,LI,0.06091928482055664
LI,RI,0.1922619342803955
RI,RT,0.06876635551452637
LI,RR,0.11917757987976074
RR,LI,0.11934638023376465
LI,RT,0.11896872520446777
RM,RI,0.10864925384521484
RI,LM,0.08194780349731445
LM,RR,0.15935587882995605
RR,RR,0.1471538543701172
RR,LI,0.11535334587097168
LI,RT,0.15709853172302246
RR,LI,0.10719108581542969
LI,LI,0.18331313133239746
LI,RM,0.1336958408355713
RM,LM,0.09858489036560059
LM,LM,0.22075963020324707
LM,RT,0.103240966796875
LR,RR,0.09562206268310547
RR,LI,0.1082766056060791
LI,RM,0.10959553718566895
RM,RI,0.13997244834899902
RI,RT,0.06799578666687012
LI,LM,0.1576557159423828
LM,LI,0.07109928131103516
LI,RI,0.06354427337646484
RI,LR,0.13187336921691895
LR,RT,0.07000398635864258
RR,LI,0.07803845405578613
LI,RT,0.10859918594360352
RR,LI,0.09988188743591309
LI,RI,0.10057806968688965
RI,LM,0.0661766529083252
LM,LI,0.06598663330078125
LI,RT,0.05181574821472168
LR,RP,0.07678699493408203
RP,LM,0.1283414363861084
LM,LM,0.19249296188354492
LM,LR,0.16913080215454102
LR,RT,0.15071511268615723
LI,RI,0.10141801834106445
RI,LM,0.09917211532592773
LM,RT,0.10223889350891113
LI,LP,0.17162775993347168
LP,LR,0.028896331787109375
LR,LM,0.1377415657043457
LM,RT,0.13304543495178223
RI,RR,0.10367822647094727
RR,LM,0.05312681198120117
LM,LM,0.17776751518249512
LM,RR,0.07984709739685059
RR,RT,0.09859657287597656
RP,LP,0.09911942481994629
LP,RM,0.09289407730102539
RM,LI,0.10378026962280273
LI,LR,0.14916586875915527
LR,RT,0.17249727249145508
LI,RI,0.12402677536010742
RI,LM,0.06311321258544922
LM,RT,0.14347052574157715
LR,LM,0.22193193435668945
LM,LI,0.20276641845703125
LI,LM,0.09196209907531738
LM,LM,0.17673301696777344
LM,RI,0.12874150276184082
RI,RT,0.0711984634399414
LR,RM,0.12609481811523438
RM,LI,0.0923302173614502
LI,RI,0.10199761390686035
RI,RT,0.0782780647277832
LP,RT,0.15049147605895996
LM,RR,0.143280029296875
RR,LI,0.09112215042114258
LI,LM,0.08474016189575195
LM,RT,0.16689562797546387
RR,LI,0.10045790672302246
LI,RT,0.1215207576751709
RI,LM,0.15857172012329102
LM,RI,0.13901448249816895
RI,RR,0.18843388557434082
RR,LI,0.16903257369995117
LI,RI,0.20999789237976074
RI,RT,0.08707952499389648
LP,RI,0.09995651245117188
RI,LM,0.08066606521606445
LM,RT,0.14109134674072266
LI,LI,0.25443458557128906
LI,RT,0.1427164077758789
RR,LI,0.08171510696411133
LI,RT,0.09828901290893555
LR,LI,0.11513257026672363
LI,RR,0.08841300010681152
RR,LI,0.12363219261169434
LI,LP,0.14216351509094238
LP,LI,0.09436917304992676
LI,LM,0.12465071678161621
LM,RT,0.11999726295471191
LI,RI,0.0819554328918457
RI,LM,0.08486080169677734
LM,RI,0.14546442031860352
RI,RT,0.14573144912719727
LI,RI,0.10241937637329102
RI,LM,0.05917000770568848
LM,LI,0.08491206169128418
LI,LM,0.13504409790039062
LM,RT,0.10598516464233398
LP,LI,0.061585187911987305
LI,LM,0.06642889976501465
LM,RT,0.09947896003723145
LI,LM,0.12478828430175781
LM,LR,0.08567929267883301
LR,RT,0.23526477813720703
RI,RP,0.08957338333129883
RP,LI,0.20029139518737793
LI,LI,0.20009326934814453
LI,LP,0.1203165054321289
LP,LM,0.1369037628173828
LM,LM,0.17353320121765137
LM,LR,0.1231238842010498
LR,RT,0.18426275253295898
RI,RR,0.138596773147583
RR,RI,0.07827186584472656
RI,RT,0.09846830368041992
LM,LP,0.18213415145874023
LP,RI,0.02452850341796875
RI,RT,0.13629722595214844
LI,RR,0.11215519905090332
RR,RT,0.10487890243530273
LI,RR,0.08932256698608398
RR,LI,0.13013386726379395
LI,RT,0.0910956859588623
RI,RI,0.25261378288269043
RI,RT,0.06446242332458496
LI,LM,0.09488558769226074
LM,LR,0.15823793411254883
LR,LI,0.09297418594360352
LI,RT,0.1820511817932129
RI,RI,0.1836075782775879
RI,LI,0.15740060806274414
LI,RM,0.043604135513305664
RP,LI,0.1019129753112793
LI,RM,0.09861993789672852
RM,LM,0.10295653343200684
LM,LM,0.2108454704284668
LM,LM,0.19291472434997559
LM,RT,0.1255500316619873
LP,LI,0.1302478313446045
LI,RT,0.11153841018676758
RM,LM,0.12164998054504395
LM,LM,0.1700124740600586
LM,RP,0.13347887992858887
RP,LR,0.1983177661895752
LR,RT,0.1999664306640625
LI,RI,0.1087191104888916
RI,LM,0.08060431480407715
LM,RT,0.12920498847961426
LI,LP,0.1479635238647461
LP,LR,0.07172131538391113
LR,LM,0.1278228759765625
RR,LI,0.1047060489654541
LI,RT,0.07148313522338867
LM,RR,0.08507704734802246
RR,RI,0.07219815254211426
RI,LI,0.14683055877685547
LI,LR,0.16599655151367188
LR,LM,0.0999441146850586
LM,RT,0.14437484741210938
RR,LP,0.1279618740081787
LP,RP,0.1261754035949707
RP,LI,0.1518254280090332
LI,RR,0.05575990676879883
RR,RP,0.04750776290893555
RP,LR,0.1273972988128662
LR,RT,0.13622665405273438
LP,LI,0.06009078025817871
LI,LM,0.07602500915527344
LM,RI,0.17911887168884277
RI,RP,0.14629793167114258
RP,LI,0.12278079986572266
LI,RT,0.09360241889953613
RI,RI,0.18204832077026367
RI,LR,0.06522345542907715
LR,LI,0.07680153846740723
LI,RT,0.06848359107971191
LI,RR,0.1040351390838623
RR,LI,0.1159522533416748
LI,RT,0.16014790534973145
RR,RR,0.19025039672851562
RR,RR,0.15131330490112305
RR,RM,0.09513306617736816
RM,RM,0.191817045211792
RM,RI,0.05496072769165039
RI,LI,0.09722471237182617
LI,RT,0.12854576110839844
LP,LI,0.33235716819763184
LI,RT,0.18445515632629395
LI,RI,0.11252427101135254
RI,LI,0.15155911445617676
LI,RT,0.14677047729492188
RI,RR,0.13757061958312988
RR,RI,0.06587624549865723
RI,RP,0.14575529098510742
RP,LI,0.09799718856811523
LI,LM,0.09615778923034668
LM,RT,0.06061983108520508
RI,RR,0.009127140045166016
RR,LI,0.12887334823608398
LI,RT,0.2663450241088867
LM,RR,0.1175990104675293
RR,RI,0.08839154243469238
RI,RP,0.12946295738220215
RP,LI,0.21030712127685547
LI,RR,0.2371363639831543
RR,RI,0.12956666946411133
RI,RM,0.12513971328735352
RM,LR,0.13318276405334473
LR,RM,0.14390110969543457
RM,RI,0.08100271224975586
RI,LI,0.08795523643493652
LI,RT,0.11556768417358398
RR,RI,0.09221124649047852
RI,RT,0.06738448143005371
RP,LM,0.08600258827209473
LM,LI,0.0903778076171875
LI,LI,0.20766592025756836
LI,RR,0.09609580039978027
RR,LI,0.13330602645874023
LI,RI,0.07854628562927246
RI,LP,0.12536978721618652
LP,RI,0.08421111106872559
RI,LM,0.09527254104614258
LM,LM,0.24773836135864258
LM,RT,0.1194159984588623
LI,RR,0.08895325660705566
RR,RT,0.08179974555969238
LI,LM,0.14247488975524902
LM,LI,0.1355876922607422
LI,RT,0.08199119567871094
LI,RI,0.05674433708190918
RI,RM,0.10282135009765625
RM,LR,0.1219940185546875
LR,RT,0.11492753028869629
LI,RI,0.07928204536437988
RI,RM,0.05101656913757324
RM,RR,0.09871077537536621
RR,LM,0.0405886173248291
LM,RT,0.12378859519958496
LP,RI,0.23038339614868164
RI,LP,0.11180877685546875
LP,RR,0.12061667442321777
RR,RM,0.08798789978027344
RM,LI,0.08566665649414062
LI,RI,0.13663911819458008
RI,RT,0.0752263069152832
LI,RI,0.11971402168273926
RI,LM,0.11518144607543945
LR,RP,0.13418984413146973
RP,LM,0.12916898727416992
LM,LM,0.19899439811706543
LM,LI,0.20862913131713867
LI,LI,0.18355226516723633
LI,LM,0.043009042739868164
LM,RT,0.21559906005859375
RM,LR,0.08565688133239746
LR,RT,0.10523056983947754
LI,LM,0.20285439491271973
LM,LI,0.12856388092041016
LI,RM,0.20689058303833008
RM,LI,0.0781700611114502
LI,RM,0.1418933868408203
RM,LM,0.0830070972442627
LM,LM,0.1687612533569336
LM,RT,0.1074531078338623
LI,RI,0.1330108642578125
RI,LI,0.17784357070922852
LI,RR,0.14889883995056152
RR,RI,0.06618571281433105
RI,LI,0.08163094520568848
LI,RI,0.13295292854309082
RI,RT,0.054926156997680664
RM,RI,0.041103363037109375
RI,LI,0.07446765899658203
LI,LM,0.12125182151794434
LM,RR,0.07889986038208008
RR,RP,0.17815804481506348
RP,LR,0.17022275924682617
LR,RT,0.14133667945861816
LM,LI,0.16956114768981934
LI,RR,0.08931851387023926
RR,RT,0.10312724113464355
RP,RR,0.1793992519378662
RR,LP,0.08074688911437988
LP,LI,0.07500219345092773
LI,LI,0.2012031078338623
LI,RR,0.09782218933105469
RR,LI,0.15047097206115723
LI,RI,0.0766143798828125
RI,RT,0.08143806457519531
LR,RI,0.13398361206054688
RI,RM,0.06865549087524414
RM,LM,0.11274552345275879
LM,RI,0.09017181396484375
RI,RT,0.07446026802062988
RI,LM,0.05923938751220703
LM,LP,0.0975182056427002
LP,RI,0.09548568725585938
RI,LR,0.09914946556091309
LR,RT,0.14482712745666504
LI,RI,0.10694241523742676
RI,LP,0.07109403610229492
LP,LI,0.0767512321472168
LI,RT,0.0665745735168457
RM,LI,0.10329675674438477
LI,RT,0.09895658493041992
RR,LI,0.12944960594177246
LI,LI,0.1869957447052002
LI,LM,0.140411376953125
LM,LI,0.07494330406188965
LI,LR,0.14455270767211914
LR,RT,0.16156673431396484
